Name,Code,Altitude,Easting,Northing,Subregion,Region,Description,Longitude,Latitude
La Triple – Cota 432,432,1.001,401864.0,4604865.0,La Plantació,Magdalenes,"Són tres agulles adossades, la central és la més alta i més grossa. Aquesta roca forma part de les roques de la Processó dels Monjos i per anar-hi cal agafar la mateixa canal que davalla des de la roca de la Miranda a la Mamella, vers el torrent de l’Artiga Alta. Des de la Triple neix una petita carena que davalla cap al sud on, al seu extrem es troba l’agulla dels Col·leccionistes i sota d’ella el Punxó. Aquesta cadena té a l’est un petit torrent que la separa de la Processó dels Monjos.",1.8225826001078869,41.58945597028389
La Tri-Roca,62-63-64,1.084,398897.0,4607221.0,Bola,,Aquesta formació són en tres roques o agulles enganxades.,1.7865952314043458,41.61030237020747
La Trona – Dau del Monestir,586,563.0,403699.0,4605440.0,Mullapans,Sant Salvador,"Aquesta agulla, també anomenada Dau del Monestir, es una roca petita. Es troba al peu de la roca dels Corbs per la seva cara nord al costat del camí de la drecera de Monistro",1.8445018889158282,41.59485745516927
La Trumfa,528,1.024,402588.0,46054546.0,Monestir o sant Benet,,És una roca que es troba al costat del camí que puja a l'ermita de sant Salvador i del camí que va a l'ermita de la Santíssima Trinitat. Hi ha qui l'anomena roca del Pas de la Mòmia.,1.4883111911031437,54.7020558926032
la Vella,233,1.072,399986.0,4606593.0,Comes,Ecos,,1.7997671089518161,41.604784233313666
La Vespa,78,1.008,398708.0,4607054.0,Saques,Agulles,Aquest agulla es troba per sota la Bessona inferior de la qual està separada per un petit collet. Per l’Est limita amb la canal que baixa de la zona dels Ossos.,1.784355643390657,41.608774531565366
La Vicepresidenta,s/n,876.0,401822.0,4604589.0,La Plantació,Magdalenes,Roca veina de la cara nord de la Presidenta.,1.8221239779197869,41.586965316476515
La Vomitada,s/n,584.0,403430.0,4604993.0,Santa Cova,Magdalenes,,1.841346837171761,41.59079953107306
La Xirimoia,s/n,1.038,402542.0,4605461.0,Monestir o sant Benet,,Agulla veïna a l’est de la Trumfa,1.830618608046422,41.59490621628627
L’Aglà,31,939.0,398598.0,4606896.0,Saques,Agulles,,1.7830625192992036,41.60733773641912
L’Agulla dels Caporals,186,1.03,399593.0,4606989.0,Frares,Frares Encantats,,1.794985493716867,41.60830099851828
l’Agulla Fina dels Naps de Baix,s/n,835.0,399539.0,4605898.0,Naps,Ecos,,1.7945204603415985,41.598469428931864
L’Albarda Castellana,334 – 333,1.177,401133.0,4606147.0,Albarda,Sant Jeroni,,1.813602578641211,41.60091071143937
L’Alfil,205a,1.107,400619.0,4606556.0,Ecos,Sant Jeroni,Roca adossasa a la part inferior de la cara est del Gep del Camell. Per analogia a la cota 206a s’ha numerat com a 205a.,1.8073680680138815,41.60453008453154
L’Alfil dret,206a,1.082,400645.0,4606669.0,Ecos,Sant Jeroni,Roca adossada a la part inferior del vessant est del Cap del Camell.  Es troba per sobre el coll del Portell del Migdia nomenat com coll de la Llum per en Josep Baerberà. És numerada per aquest com a 206a en unes notes no publicades.,1.8076612819536069,41.60555092346116
l’Amagada,127,1.044,399085.0,4607036.0,Centenar,Frares Encantats,,1.7888822235688746,41.60866018671542
L’Anec,121,1.063,399080.0,4607239.0,Centenar,Frares Encantats,,1.7887880318939096,41.610487623456244
l’Asiàtica,185,1.105,399433.0,4607238.0,Frares,Frares Encantats,,1.7930238953500877,41.610523171836746
L’Eco Superior,201,1.225,400562.0,4606605.0,Ecos,Sant Jeroni,,1.8066760448726455,41.6049642483131
L’Elefant,502,1.053,402496.0,4605537.0,Monestir o sant Benet,,"Gran roca situada al sud-oest de la roca de Sant Salvador. Mirant aquesta roca des de Sant Benet té una extraordinària semblança a un paquiderm, en especial la part del cap amb la seva corresponent trompa i per tant aquesta roca a l’actualitat degut a la quantitat de vies que s’han fet per davant se l’atribueix amb el nom de la Trompa de l’Elefant.",1.830054411949067,41.59558501361628
L’Elefant Petit o Agulla de les Tramperes,130,1.083,399190.0,4607162.0,Centenar,Frares Encantats,,1.7901208938109077,41.60980811807095
L’Enclusa d’Agulles,71,780.0,398913.0,4607663.0,Bola,,,1.78671262312541,41.61428471902386
L’Enclusa dels Frares o el Bacallà,156,1.11,399540.0,4607082.0,Frares,Frares Encantats,,1.7943339653972168,41.609131821766454
L’Enganxada,225,1.18,400248.0,4606756.0,Comes,Ecos,,1.802883481903447,41.60628487941016
Les Dues Puntes – Nord,54,1.071,398841.0,4607226.0,Bola,,,1.7859224387082564,41.6103403013482
Les Dues Puntes – Sud,54,1.072,398834.0,4607206.0,Bola,,,1.7858418226845594,41.61015930909164
Les Gepes del Camell,315-316,1.092,400878.0,4605987.0,Sant Jeroni,Sant Jeroni,"Baixant del coll de l'Albarda Castella pel camí dels Francesos es veuen més avall unes roques isolades, relativament boterudes, que juntes donen la forma dún camell. Unes, les 315 i 316, formen les gepes.",1.8105696902451862,41.59943823976271
Les Savines – SaViña Inferior,22,972.0,398433.0,4606888.0,Saques,Agulles,,1.7810841215525148,41.60724471828955
Les Savines – SaViña superior,21,949.0,398433.0,4606900.0,Saques,Agulles,,1.7810820872867599,41.60735278120682
L’Escorpí,66,1.072,398964.0,4607278.0,Bola,,,1.7873895560971944,41.610824153633764
L’Escut – Miranda de la Nina,111,1.06,399277.0,4607175.0,Centenar,Frares Encantats,,1.791162621693452,41.60993616950214
L’Esfinx del Montgròs,248,1.111,400355.0,4606084.0,Montgròs,Sant Jeroni,,1.8042790527014312,41.60024666307583
l’Esfinx dels Ecos,227,1.169,400251.0,4606597.0,Comes,Ecos,,1.802945946449267,41.60485340864216
Llastra Punxeguda,s/n,862.0,398407.0,4606492.0,Els Pallers,Agulles,Aquesta agulla s’hi arriba seguint un corriol que transcorre pel peu de la muralla d’aquesta secció per la seva part sud en direcció al coll de l’Era dels Pallers. Aquesta roca sembla estar posada sota una gran concavitat de la qual es sembla haver despré,1.780839302573747,41.60367533280404
L’Oblidada,473,815.0,401671.0,4604620.0,La Plantació,Magdalenes,És la darrera agulla situada al sud d’una carena que neix a l’agulla de la Plantació i progressa cap al sud de la Plantació. L’Oblidada es troba al damunt del torrent dels Llorers.,1.8203076643208502,41.58722591190182
L’Ou de Colom,93,1.047,398883.0,4607110.0,Bola,,,1.78644598026272,41.60930101325722
L’Ou de la Plantació,470,970.0,401957.0,4604713.0,La Plantació,Magdalenes,"Es deu baixar pel camí que baixa per la bretxa entre la Miranda de Santa Magdalena i a la cota 409, quedant aquesta roca a la banda de la dreta i sobre el torrent en que baixa per l’altre banda la llarga carena de la Processó dels Monjos",1.8237230206755866,41.58809856793336
L’Ullall de les Magdalenes,404,1.143,402184.0,4604833.0,Les Gorres,Magdalenes,Agulla al costat sud est de la Magdalena Superior.,1.8264263441177573,41.58920704724484
Merlet de sota l’Ermita de Sant Antoni,s/n,1.09,401752.0,4606128.0,Sant Antoni,Sant Jeroni,,1.82103213468119,41.60081601530955
Merlet del Pla dels Ocells,s/n,1.003,402189.0,4605332.0,Monestir o sant Benet,,Roca situada sota la cota 521 i al damunt de l’agulla del Pla dels Ocells.,1.826404922244043,41.59370136269154
Mirador de la Miranda de les Boïgues,s/n,998.0,398551.0,4606965.0,Saques,Agulles,Aquest agulla és més aviat un turó que es troba entre la Boteruda i la Miranda de les Boïgues.,1.7824869055364776,41.60795312691912
Mirador de la Plantació,s/n,1.014,402031.0,4604587.0,Les Gorres,Magdalenes,"Roquissar al peu de la Miranda de Santa Magdalena per on passa el camí que porta, des del camí de la Plantació al peu de la Gorra Frígia. Excel·lent mirador de tota la Plantació.",1.8246312432058995,41.58697296433583
Mirador del Moro,330,1.2,401312.0,4606557.0,Serrat del Moro,,"El serrat del Moro resta unit al massís pel seu extrem Sud. A poca distància del coll d'unió s'aixeca aquest mirador (330), damunt del qual fou emplaçada, primer, l'estació superior del telefèric aeri de Sant Jeroni i avui l’estació de Telecomunicacions.",1.8156826061488762,41.60462505506776
Miranda de Can Jorba,s/n,765.0,400151.0,4605152.0,Palomera,Sant Jeroni,"Està al costa de l'agulla de Can Jorba a la qual està unida per un collet. No és més que un morro rocós d'aquesta agulla situada al marge esquerra del torrent del Migdia en la seva part alta on hi ha el Joc de l'Oca. Des d’aquesta miranda es té una bona panoràmica de la masia de can Jorba i les seves rodalies. La primera ascensió la feren JM Torras, JM Belenguer, A. Jané, Tomàs i J.Milà el 1 d emaig de 1968.",1.801986840208792,41.59182821156072
Miranda de Can Jorba,s/n,765.0,400151.0,4605152.0,Palomera,Sant Jeroni,"Està al costa de l'agulla de Can Jorba a la qual està unida per un collet. No és més que un morro rocós d'aquesta agulla situada al marge esquerra del torrent del Migdia en la seva part alta on hi ha el Joc de l'Oca. Des d’aquesta miranda es té una bona panoràmica de la masia de can Jorba i les seves rodalies. La primera ascensió la feren JM Torras, JM Belenguer, A. Jané, Tomàs i J.Milà el 1 d emaig de 1968.",1.801986840208792,41.59182821156072
Miranda de la Campana,s/n,980.0,401819.0,4605131.0,Bellavista,Magdalenes,Gran roca situada al nord de la Campana. No està citada per en Josep Barberà.,1.8219992550514448,41.59184587792601
Miranda de la Mamella,427,1.05,401942.0,4604900.0,La Plantació,Magdalenes,"La roca de la Miranda de la Mamella està unida amb la Mamelleta, per un estret collet, a la vessant sud. Forma part del grup de la Processó dels Monjos.",1.8235125165084969,41.5897807387526
Miranda de la Portella,15,897.0,398382.0,4606575.0,Els Pallers,Agulles,"Segons comenta Josep Barberà, la Miranda de la Portella “realment potser s'ha pres aquest nom del lloc on en el plànol d’en Semir figura el nom de la Miranda de la Portella en un turonet que hi ha sota la roca dels Tres. De totes maneres fa molt de temps",1.7805252818455113,41.604419586660335
Miranda de l’Arcada,s/n,801.0,398935.0,4606067.0,Mranda del Príncep,,,1.7872458367982758,41.599915104614965
Miranda de les Agulles,187,907.0,398767.0,4606504.0,Els Pallers,Agulles,"Abans d'arribar al trencall on surt el camí que baixa de la canal Ampla, anant en direcció al refugi, hom troba a mà esquerra una carena descendent que no és altra cosa que la prolongació de la carena que baixa de la Nana. (Aquesta descripció no és del to",1.7851564979150816,41.60382912413785
Miranda de les Boïgues,30,1.002,398561.0,4606943.0,Saques,Agulles,Aquesta agulla és característica d’aquesta zona perquè la seva forma i tamany domina aquesta secció. Es molt visible des del refugi Vicenç Barbé.,1.7826106166973377,41.607756282282075
Miranda de Sant Antoni,348,1.091,401794.0,4606104.0,Sant Antoni,Sant Jeroni,"Anant pel camí que va des de l'ermita de Sant Antoni cap al Cavall Bernat, trobem com a última roca d'aquesta secció la Miranda de Sant Antoni.",1.8215399612429666,41.60060505288566
Miranda de Sant Benet,s/n,1.044,402348.0,4605339.0,Monestir o sant Benet,,Roca sota l’agulla de Markus Kramen.,1.828311175516843,41.593783857395124
Miranda de Sant Jeroni,301-302,1.236,400965.0,4606645.0,Sant Jeroni,Sant Jeroni,"La cota 301, és el segon cim de Sant Jeroni, té un mirador, rodejat de baranes de ferro i una rosa dels vents. L'arribada a Sant Jeroni es per camins que es troben una mica abans el de Sant Joan, el del camí dels Francesos i el del torrent de  Santa Maria",1.811504706167277,41.60537455616787
Miranda de Sant Miquel,482,779.0,403505.0,4604774.0,Santa Cova,Magdalenes,La Miranda es un bell mirador sobre la vessant del Llobregat,1.8422817558595594,41.58883639726465
Miranda de Sant Pere,s/n,1.008,402127.0,4604435.0,Sant Pere,Magdalenes,"n la mateixa carena que davalla de la Miranda de Sant Joan i la Miranda de Santa Caterina cap al serrat del Penitent, abans d’arribar a la balma del Penitent es troba aquesta roca planera a partir de la qual continua una llarga carena que cau desplomada sobre el serrat de la Pastereta tancant la vessant esquerra del torrent del Misser.",1.8258075604558957,41.58561590749895
Miranda de Santa Caterina,s/n,1.032,402098.0,4604487.0,Sant Pere,Magdalenes,Des de Sant Joan s'agafa el camí de la balma del Penitent anomenada en alguna guia com ermita de Sant Pere.  En arribar al coll on surt la carena que porta a aquesta balma es troba un turó que és la Miranda de Santa Caterina.,1.825451226867632,41.586080636108235
Miranda de Santa Magdalena,403,1.125,402192.0,4604709.0,Les Gorres,Magdalenes,"Situada al sud de la Magdalena Superior, a la qual resta unida per un gran coll. En altre temps hi hagué dalt del cim d’aquesta roca l’ermita de Santa Magdalena traslladada després a un cota inferior. Per la banda sud una llarga carena descendeix vers el coll de la cota 409.",1.826542530720554,41.58809135453996
Miranda del Cabrit o del Cilindre,240,1.084,400124.0,4606372.0,Naps,Ecos,Gran massa rocosa propera al Cilindre del qual està separada en per un coll. Té una important cara est.,1.8014596839099257,41.60281133452028
Miranda del Lloro o L’Escolanet,137,1.114,399400.0,4607297.0,Frares,Frares Encantats,,1.7926180151176738,41.61105032466701
Miranda del Príncep,163,992.0,399405.0,4606614.0,Mranda del Príncep,,Gran turó des d'on es contempla una magnífica panoràmica. La part SE presenta unes grans cingleres. És l'última roca de la carena descende de Pas de Príncep,1.7927926910245175,41.604900347978095
Miranda del Rave,s/n,950.0,401776.0,4605132.0,Bellavista,Magdalenes,Mirador situat al costat del camí de les Artigues quan s'enfila cap el camí nou de Sant Jeroni. No està citada per en Josep Barberà.,1.8214832711915365,41.59184959642383
Miranda dels Aurons,224,1.188,400253.0,4606771.0,Comes,Ecos,Roca separada per una estreta bretxa de la roca dels Aurons. Com indica el seu nom des del seu cim es té una important vista de la roca dels Aurons. Té un característica figura allargassada,1.8029409767874014,41.606420583921945
Miranda dels Ecos,203,1.22,400501.0,4606541.0,Ecos,Sant Jeroni,"És un cim allargassat en mig de la regió dels Ecos. David Hita el descriu com “molt acollidor, excel·lent per prendre un moment de descans i reflexionar sobre tota la bellesa que ens envolta”. Des d’aquest cim es té una bona visió de tota la regió dels Ecos. En el llibre Montserrat pam a pam aquesta en Josep Barberà identifica aquesta cota com a 202. També esmenta que s’hi troba una grossa creu. No obstant, en unes notes seves no publicades esmenta que la Miranda dels Ecos és la cota 203",1.8059547832001723,41.60438030703265
Miranda dels Pollegons,s/n,930.0,401420.0,4605496.0,Bellavista,Magdalenes,Es tracta d'un parell de roques situades per sota el camí del Pont per damunt d’una petita coma on hi ha la capçalera dels torrents que davallen cap a la Vinya Nova.,1.8171529160472581,41.595083696704336
Morral del Cavall,549,897.0,401939.0,4606180.0,Cavall Bernat,Sant Salvador,Roca propera a la roca del Cavall Bernat i sota la carena descendent d'ella,1.8232671552910678,41.601307283538645
Nova creu dels Escolans,474 C,783.0,403479.0,4603749.0,Serrat dels Monjos,,Creu que substituí una antiga creu situada en la cruïlla del camí de Collbató amb el serrat dels Monjos.,1.8421348132834405,41.579602640458646
Orella de Llebre (499A),499 A,619.0,404000.0,4603956.0,Serra Llarga,Magdalenes,"on dos roques situades en el coll que separa la cota 499 i la resta de la Serra Llarga. La primera roca és la més propera al coll de la cota 499, és la 499 A i està formada per dos cims. La roca 499 B o segona roca d’Orella de Llebra es troba a continuació",1.8483503846806242,41.58152954410061
Orella de Llebre (499B),499 B,612.0,404018.0,4603961.0,Serra Llarga,Magdalenes,"on dos roques situades en el coll que separa la cota 499 i la resta de la Serra Llarga. La primera roca és la més propera al coll de la cota 499, és la 499 A i està formada per dos cims. La roca 499 B o segona roca d’Orella de Llebra es troba a continuació",1.8485654770771487,41.58157673412951
Paller del Mal Any,4,795.0,398544.0,4605988.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7825683260042064,41.59915410442655
Paller del Mal Any,4,795.0,398544.0,4605988.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7825683260042064,41.59915410442655
Paller del Mal Any,4,795.0,398544.0,4605988.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7825683260042064,41.59915410442655
Paller del Mal Any,4,795.0,398544.0,4605988.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7825683260042064,41.59915410442655
Paller del Mal Any,5,796.0,398547.0,4605971.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7826071944418642,41.59900139615109
Paller del Mal Any,5,796.0,398547.0,4605971.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7826071944418642,41.59900139615109
Paller del Mal Any,5,796.0,398547.0,4605971.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7826071944418642,41.59900139615109
Paller del Mal Any,5,796.0,398547.0,4605971.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7826071944418642,41.59900139615109
Paller del Mal Any,6,794.0,398542.0,4606012.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7825402694949588,41.59936997656616
Paller del Mal Any,6,794.0,398542.0,4606012.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7825402694949588,41.59936997656616
Paller del Mal Any,6,794.0,398542.0,4606012.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7825402694949588,41.59936997656616
Paller del Mal Any,6,794.0,398542.0,4606012.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7825402694949588,41.59936997656616
Paller del Mal Any,7,795.0,398522.0,4606050.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7822938951019165,41.59970963497406
Paller del Mal Any,7,795.0,398522.0,4606050.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7822938951019165,41.59970963497406
Paller del Mal Any,7,795.0,398522.0,4606050.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7822938951019165,41.59970963497406
Paller del Mal Any,7,795.0,398522.0,4606050.0,Els Pallers,Agulles,"A continuació de les agulles de l’era dels Pallers hi ha les quatre roques dels Pallers del Mal Any. En Josep Barberà diu que segons una llegenda montserratina, totes les roques d’aquest indret les situades en torn de l’era dels Pallers, eren uns pallers",1.7822938951019165,41.59970963497406
Paret del Pont,s/n,778.0,401310.0,4604970.0,Pollegons,Magdalenes,Important mur pedregós situat a la part alta del torrent del Pont,1.8159198924026159,41.59033328058302
Parets dels Diables,s/n,1.049,401726.0,4606244.0,Sant Antoni,Sant Jeroni,Adossada a la part est de la roca de les Onze. Sún unes parets espectaculars i d'alçada impressionants.,1.8207011790223218,41.60185744011343
Pedestal del Martell,36,997.0,398579.0,4607043.0,Saques,Agulles,Aquest agulla es troba al cantó est de l’agulla el Martell. Entre aquesta agulla i el Carbassó existeix una estreta canal.,1.7828096627101402,41.6086590941474
Plec de Llibre Inferior,s/n,995.0,400514.0,4605875.0,Montgròs,Sant Jeroni,És l’agulla més extrema i baixa del conjunt que formen el Plec del Llibre. Està tocant a la canal del Migdia. La primera ascensió la feren J.Vendrell i J. Trullols el 18 de maig de 1952.,1.8062213139274426,41.5983843735934
Plec de Llibre Inferior,s/n,995.0,400514.0,4605875.0,Montgròs,Sant Jeroni,És l’agulla més extrema i baixa del conjunt que formen el Plec del Llibre. Està tocant a la canal del Migdia. La primera ascensió la feren J.Vendrell i J. Trullols el 18 de maig de 1952.,1.8062213139274426,41.5983843735934
Plec de Llibre Superior,221-222,1.041,400497.0,4605854.0,Montgròs,Sant Jeroni,"Al final de la carena de roques que formen el Plec del Llibre es troba l'altiva torre del Plec Superior que domina el torrent del Migdia. La primera ascensió es feu el 13 juliol de 1942 per Carles Balaguer, Pere Bosquets, L. Balaguer i J.Tarragó.",1.8060208516845648,41.59819314330438
Plec de Llibre Superior,221-222,1.041,400497.0,4605854.0,Montgròs,Sant Jeroni,"Al final de la carena de roques que formen el Plec del Llibre es troba l'altiva torre del Plec Superior que domina el torrent del Migdia. La primera ascensió es feu el 13 juliol de 1942 per Carles Balaguer, Pere Bosquets, L. Balaguer i J.Tarragó.",1.8060208516845648,41.59819314330438
Pont Natural,s/n,951.0,401150.0,4606888.0,Serrat del Moro,,"Diversos ponts naturals es troben a la muntava montserratina per aquest n'és un dels que es coneixen poc, puix no destaca per estar adossat a les parets baixes del serrat de Sant Jeroni, prop de la canal que descendeix del cim. Es difícil des localitzar-l",1.8136842981656316,41.60758578495215
Pont Natural de Collbató,s/n,600.0,402562.0,4603357.0,Boirafua,,"Gran roca foradad situada a la part inferior de la serra de les Garrigoses, al SO, i a prop del torrent de la Salut. Ben visible des del camí de la Costa de Montserrat (Bateries)",1.8312003356514774,41.575961207937304
Portella Petita,18,929.0,398395.0,4606785.0,Saques,Agulles,"Queda a la part nord del Pas de la Portella. El nom de Portella Inferior li ve perquè és més petita que la Portella gran que es troba al seu costat. No obstant, com diu Josep Barberà, el nom d’inferior és erroni perquè, en relació a l’alçada, la Portella",1.7806456458806528,41.60631234262376
Processó dels Monjos – Cota 422,422,1.055,401970.0,4604887.0,La Plantació,Magdalenes,És la roca més al nord de la Processó dels Monjos. Està formada per dos cims. La cota 421 està unida per un coll amb la cota 420. Per la cara sud estan separades de la Mamella i la Doble per una petita canal.,1.8238505140470573,41.58966710523411
Processó dels Monos – Cota 421,421,1.054,401982.0,4604884.0,La Plantació,Magdalenes,Petita agulla propera al torrent dels Llorers i veïna de la Mamella i de la Doble. A la seva vessant oest forma un petit collet amb la 433. Forma part també de la carena de la Processó dels Monjos En Josep Barberà indica que en el plànol d’en Semir no hi està indicada però si en el seu nomenclàtor.,1.823994949468497,41.58964156161921
Punta 167,167,981.0,399166.0,4606893.0,Centenar,Frares Encantats,Es una petita roca veïna de la propera la roca de les Balmes i per sota de la roca 118.,1.789878193108527,41.60738266891383
Punta de la Desdentegada,s/n,780.0,398896.0,4605948.0,Mranda del Príncep,,,1.786798020820774,41.59883853974356
Punta d’en Campanilles,116,1.043,399200.0,4607046.0,Centenar,Frares Encantats,,1.790260401910141,41.60876476956547
Puntal de l’Albarda,342,1.105,401337.0,4605968.0,Albarda,Sant Jeroni,,1.8160795281209503,41.59932398391982
Punxó de  la Pau i Justícia,s/n,831.0,401721.0,4604646.0,La Plantació,Magdalenes,Agulla esvelta i solitària situada a la dreta del torrent dels Llorers i al final d’una carena que s’inicia a al Triple. Una mica més amunt hi ha té l’agulla dels Col·leccionistes.,1.8209031515019007,41.58746620537355
Punxó del Tatet,s/n,883.0,402993.0,4604144.0,Sant Miquel,Magdalenes,"Agulla en forma de punxó situada per sota de les roques de les roques del Fascicle, en direcció a l’oest. Aquesta roca queda abocada vers les torrentades que van a parar al torrent de Sant Joan.",1.8362420429684274,41.58310094510844
Roc Gros,s/n,456.0,401955.0,4607137.0,Torrent Escuder,Sant Salvador,"Gran pedra que es troba al peu de la carretera de Monistrol al Monestir de Santa Maria. Cal baixar per la carretera passada la Colònia Puig i la Font dels Monjos, i després d’un tancat revolt i obac per una torrentera, conegut con el revolt de la paella, es troba aquest gran roca tocant a la pròpia carretera.",1.823302521874023,41.609927401893756
Roca 1 del Serrat del Patriarca,354,1.146,401569.0,4606362.0,Sant Antoni,Sant Jeroni,Aquesta roca està dedicada a Jaume Bonany i és la que té més alçada de tot el serrat del Patriarca,1.8187981652993315,41.60290073482288
Roca 113,113,1.056,399216.0,4607085.0,Centenar,Frares Encantats,Situada sota el Morro Pla per la seva part Sud i al costa de la Roca de la Grip.,1.7904458219531685,41.609117995443526
Roca 118 – El Gallífol,118,1.022,399183.0,4606972.0,Centenar,Frares Encantats,,1.790068874860303,41.60809623259164
Roca 119 –  Miranda de l’Alba,119,1.035,399095.0,4606987.0,Centenar,Frares Encantats,,1.7890104643608848,41.608220192741605
Roca 129,129,1.078,399177.0,4607122.0,Centenar,Frares Encantats,Es una petita agulla engatxada al Morro Pla per la seva vessant sud com un contrafort.,1.7899716387787548,41.609446265371595
Roca 133,133,924.0,399116.0,4606684.0,Mranda del Príncep,,"Formen una altra carena descendent paral·lela a l'esmentada de la Miranda del Príncep, però més cap al cantó d'Agulles i, com totaes les roques d'aquesta secció, a la part de baix del camí de coll de Port a la Portella. De fet, el coll per on passa dit ca",1.7893134559024308,41.60549424982841
Roca 134,134,925.0,399109.0,4606629.0,Mranda del Príncep,,"Formen una altra carena descendent paral·lela a l'esmentada de la Miranda del Príncep, però més cap al cantó d'Agulles i, com totaes les roques d'aquesta secció, a la part de baix del camí de coll de Port a la Portella. De fet, el coll per on passa dit ca",1.7892387292072522,41.60499807517479
Roca 135,135,952.0,399150.0,4606795.0,Centenar,Frares Encantats,Petit turó situat al sud de la roca 155.,1.7897027118722655,41.60649813103334
Roca 142 – El Polze,142,1.005,399357.0,4607041.0,Frares,Frares Encantats,,1.7921450562027466,41.60873955329973
Roca 144 – Aina,144,1.066,399412.0,4607100.0,Frares,Frares Encantats,,1.7927950848728371,41.6092777973316
Roca 145 – Contrafort del Frare Gros,145,1.125,399476.0,4607187.0,Frares,Frares Encantats,,1.7935484170056024,41.61006931911432
Roca 151 – La Cristobalitat inferior,151,1.111,399497.0,4607130.0,Frares,Frares Encantats,,1.7938099602128568,41.609558662475415
Roca 152 – La Cristolbalita superior,152,1.112,399514.0,4607141.0,Frares,Frares Encantats,,1.7940120976695557,41.60965986085397
Roca 155,155,940.0,399161.0,4606820.0,Centenar,Frares Encantats,Està voltada de vegetació i posada a la mateixa carena de l’agulla de la Grip. Queda en un petit planell amb una gran frondositat d'arbres,1.789830486619612,41.60672465242301
Roca 161,161,985.0,399450.0,4606702.0,Mranda del Príncep,,A la part Sur de l'agulla Petita o inferior de Pas de Príncep,1.793317838790928,41.605698482135615
