Name,Code,Altitude,Easting,Northing,Description,Subregion,Region,SourceURL,Longitude,Latitude
Roca Falca,260g,726,399476.0,4605821.0,Pedra encastada damunt d'altres roques que li fan de base,Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7937775675266534,41.59776809248463
Roca inferior del Joanet,295c,675,399629.0,4605287.0,Roca situada per spta de la roca del Joanet,Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7957024824563235,41.59297850224489
Serrat de la Palomera - Agulla del Quico,264c,730,399786.0,4605328.0,"Per sota del serrat de la Palomera, al vessant oest, existeixen un conjunt de roques d’alçada petita. Aquestes roques tenen una cara oest ben definides, mentre que pel costat est passen desapercebudes doncs quasi s’hi pugen a peu pla.",Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7975789885654114,41.593367435262124
Serrat de la Palomera - El roc del Ramat,s/n,771,399829.0,4605373.0,"Per sota del serrat de la Palomera, al vessant oest, existeixen un conjunt de roques d’alçada petita. Aquestes roques tenen una cara oest ben definides, mentre que pel costat est passen desapercebudes doncs quasi s’hi pugen a peu pla.",Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7980872978377065,41.59377806902752
Serrat de la Palomera - El Turó del Pi,264a,771,399803.0,4605302.0,"Per sota del serrat de la Palomera, al vessant oest, existeixen un conjunt de roques d’alçada petita. Aquestes roques tenen una cara oest ben definides, mentre que pel costat est passen desapercebudes doncs quasi s’hi pugen a peu pla.",Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7977872654859348,41.59313542983212
Serrat de la Palomera - La Guaitanda del Diaca,264e,750,399788.0,4605239.0,"Per sota del serrat de la Palomera, al vessant oest, existeixen un conjunt de roques d’alçada petita. Aquestes roques tenen una cara oest ben definides, mentre que pel costat est passen desapercebudes doncs quasi s’hi pugen a peu pla.",Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7976178559950626,41.5925662126745
Serrat de la Palomera - Punta Carles Sabater,264d,765,399799.0,4605288.0,"Per sota del serrat de la Palomera, al vessant oest, existeixen un conjunt de roques d’alçada petita. Aquestes roques tenen una cara oest ben definides, mentre que pel costat est passen desapercebudes doncs quasi s’hi pugen a peu pla.",Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7977416214006838,41.59300885351491
Serrat de la Palomera - roca 263,263,847,399971.0,4605379.0,Serrat que està unit al nord amb el Faraó pel coll de Mosset i que és una talaia esplèndida sobre la casa de can Jorba. S’estén en direcció sud. Les cotes 263 i 264 culminen el serrat de la Palomera.,Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.799789739508137,41.59384989856387
Serrat de la Palomera - roca 264,264,851,399949.0,4605315.0,Serrat que està unit al nord amb el Faraó pel coll de Mosset i que és una talaia esplèndida sobre la casa de can Jorba. S’estén en direcció sud. Les cotes 263 i 264 culminen el serrat de la Palomera.,Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7995365056131967,41.59327080197182
Serrat de la Palomera - Roca del Torrent de la Coma d'en Pastor,264f,705,399727.0,4605294.0,"Per sota del serrat de la Palomera, al vessant oest, existeixen un conjunt de roques d’alçada petita. Aquestes roques tenen una cara oest ben definides, mentre que pel costat est passen desapercebudes doncs quasi s’hi pugen a peu pla.",Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7968769114611496,41.59305384919819
Serrat de la Palomera - Roca inferior del Turó del Pí,264b,747,399779.0,4605317.0,"Per sota del serrat de la Palomera, al vessant oest, existeixen un conjunt de roques d’alçada petita. Aquestes roques tenen una cara oest ben definides, mentre que pel costat est passen desapercebudes doncs quasi s’hi pugen a peu pla.",Palomera,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xi-palomera/,1.7974968553602322,41.59326749838313
Agulla Albert Zanini,s/n,891,399801.0,4605714.0,"Es troba sobre la roca de la Benedicció. Aquesta agulla està dedicada a qui fou company d’escalada de Fèlix Burgada, Vicenç Soto i Josep Barberà. Aquests feren la primera ascensió el 8 d’octubre de 1972. Fou escollida per Josep Barberà per la cloenda de la seva operació Montserrat en homenatge al seu amic Albert Zanini.",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7976944138637694,41.59684536987741
Agulla de la Benedicció,258c,846,399786.0,4605663.0,"Cal pujar a la carena que separa la Coma d’en Pastor i el torrent de l’Estevet i recòrrer un centener de metres pel camí que porta a les roques de la Palomera. L’agulla es troba al peu de l’agulla Albert Zanini. Primera ascensió per Fèlix Burgada, Vicenç Soto i Josep Barberà el 8 d’octubre de 1972.",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7975229902002903,41.59638421660586
Agulla de la Tempestat,257,990,399990.0,4605859.0,"Està situada a la dreta de la roca Verge de Lourdes unida a ella per una bretxa. Afronta per la cara nord amb el serrat del Faraó. Fou pujada per primer cop per Estorach, Xalmet i Esquerda el 19 de juiol de 1947.",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7999375874879338,41.59817483338218
Agulla de la Verge de Lourdes,257a,960,399972.0,4605816.0,"Es troba enganxada a la bretxa que forma l’agulla de la Tempesta per la seva part sud. Per la banda del migdia, resta molt propera a l’agulla del Mal Pas i a l’agulla de la Tempestat. Fou pujada per primer cop per J.Monterde i Josep barberà el 20 d’abril de 1970.",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7997288190732965,41.59778535008195
Agulla del Arítjol,260a,837,399543.0,4605733.0,Agulla situada en front de l’Agulla Final a l’altre cantó del torrent del Boixar. El camí del Cabrit passa per sota d’aquesta agulla.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.794596100170975,41.596984057134506
Agulla del Mal Pas,257b,932,399953.0,4605780.0,Rep aquest nom per l’estetror del camí que hi mena des del Faró. Fu pujada per primera vegada per Esquedo i Estorach el 2 d’abril de 1948.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7995068880608984,41.59745877836544
Agulleta del Serrat del Faraó,290,985,400021.0,4605875.0,Punxegut monòlit que està a la part inferior del serrat del Faraó unit a la roca 256. La primera ascensió la feren Josep Maria Torras i Joan Nubiola el 5 d’agost de 1951.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8003068224557057,41.59832280040944
Contrafort de l’Arítjol,729,813,399544.0,4605714.0,Roca adossada a la cara sud de l’agulla de l’Arítjol.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7946112808397965,41.596813082143846
Ditet del Serrat del Faró,255a,937,400054.0,4605853.0,"Roca de petites dimensions, simpàtica segons en David Hita, situada a poca distància de la cara sud de la punta central del serrat del Faraó.",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.800706389196885,41.59812881434335
El Caputxí,252b,869,400101.0,4605746.0,Roca situada a la part superior de la canal Roja. No és massa visible.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8012880753173706,41.59717112572284
El Faraó o Roca del Mig,258,947,399883.0,4605751.0,"Coneguda abans pel nom d’agulla del Mig. El Faraó és la roca que presideix aquesta zona del vessant sud massís montserratí. Té una silueta molt fàcil de distingir. La primera ascensió fou feta per Estorach, Esquerda i Salvador l’any 1947.",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7986719587201747,41.59718885116397
El Faraonet,258a,872,399857.0,4605678.0,Roca de petites dimensions situada sota la roca del Faraó per la seva part sud a la qual resta unida.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7983722396411383,41.59652820294624
El Panxut,253b,930,400005.0,4605997.0,Roca de grans proporcions situada en la part més alta de la Coma dels Naps de Baix un mica més avall que la seva veïna la Panxuda. Té un important desplom en la cara nord i una bauma arrodonida quasi a ras de terra. David Hita feu la primera ascensió el 13 de març de 2008.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8000945187395245,41.59941944598602
Els Moais,s/n,833,399994.0,4605527.0,"Dos petits contraforts situats entre el coll de la Palomera i la placa dels Roofs. Al ser dos, un és el Moai Menut i l’altre el Moai Grandot. Els moai originals són estàtues esculpides amb cendra volcànica de l’illa de Pasqua, a l’oest de Xile",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8000409618276467,41.5951855671888
Els Ous del Faraó,289,940,399927.0,4605786.0,Es tracta d’un monòlit amb dues carcaterístiques roques arrodonides en el seu cim. Es troba en sobre la carena que domina l’agulla del Faraó i damunt mateix de la roca esmenetada del Mal Pas.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.799193970704303,41.59750955245119
La Geperuda,260c,765,399518.0,4605790.0,"Es troba a la part esquerra del torrent de la Coma dels Naps de Baix i enfront mateix de l’agulla Fina, que està a l’altra banda, i veïna de la vessant sud-oest de l’agulla de l’Artíjol. La primer ascensió és de J.M. Torras el 8 de juny de 1952",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.794286629289138,41.597494214110554
La Llesca,253c,940,399984.0,4605933.0,Roca amb una allargasada cara oest situada immediatament al sud de la roca del Panxut. Primera ascensio realitzada el 12 de març de 2008 per David Hita.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7998532585170526,41.59884047554297
La Panxuda,253a,976,400106.0,4606089.0,"Gran roca situada a la part superior del torrent de la Coma dels Naps de Baix. Per la paret oest presenta un gran desplom. David Hita la descriu com a part d’un serrat esglaonat que devalla del mirador del Serrat del Cabrit. La primera ascensió la feu David Hita el 30 d’octubre de 2007. Als peus d’aquesta roca i per la seva vesant oest hi ha les restes d’un camí ben cosntruït, amb uns bons marges de pedra que evidencien la importància d’aquesta zona pels treballs al bosc.",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.801290895201442,41.60026057727802
Mirador del serrat del Cabrit,253,1026,400156.0,4606085.0,"Turó prominent fàcil de pujar, s’hi puja caminant. Està situat en el serrat del Faraó a prop del camí del Montgròs. Per la seva situació des del seu cim es veuen el conjunt de roques a l’entorn del Cilindre i el serrat del Cabrit.",Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8018914258774554,41.60023080969224
Mirador superior del serrat del Cabrit,252a,1049,400239.0,4606059.0,Roca veïna del Mirador del serrat del Cabrit. És un turó que s’hi puja tot caminant. Es troba entre l’anterior mirador i la Rampa de l’Esfinx.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8028915281703795,41.60000704542833
Placa dels Roofs,s/n,865,400021.0,4605608.0,Mur situat al nord del coll de la Palomera totalment abocat al torrent de la canal Roja i quasi al davant de la torre de la canal Roja.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8003513543964633,41.5959183791444
Punxeta del Serrat del Faró,254a,1009,400164.0,4605979.0,Petita roca situada a l’extrem més oriental del serrat del Faraó. Està a tocar del camí que va de la Palomera al Montgròs.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.802005060548386,41.59927724560257
Punxó de la Zanini,258d,839,399796.0,4605695.0,És una roca molt estilitzada que fa de contrafort de l’agulla Albert Zanini per la vesant sud-est.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.797637606695093,41.596673641519274
Roca de l’Arítjol,260b,836,399551.0,4605758.0,Roca en forma d’espoló adossada a la cara nord de l’Agulla de l’Arítjol.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7946878841094573,41.597210196074705
Roca del David,257c,849,399915.0,4605674.0,Petita roca envoltada de vegetació. La primera ascensió la feren Fèlix Brugada i Josep Barberà el 21 de maig de 1972.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.799068709275045,41.59649945281325
Serrat del Faraó – punta Central,255,1.003,400069.0,4605919.0,el serrat del faró son un conjunt de roques que es troben aquestes cotes a la part sud de l’agulla de la Tempestat. Les roques són properes al camí que va des de la Palomera al Montgròs.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.800875339175992,41.59872504292954
Serrat del Faraó – Punta est,254,1.005,400116.0,4605952.0,El serrat del faró son un conjunt de roques que es troben aquestes cotes a la part sud de l’agulla de la Tempestat. Les roques són properes al camí que va des de la Palomera al Montgròs,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8014336989778494,41.599028099056255
Serrat del Faraó – punta Oest,256,987,400018.0,4605874.0,El serrat del faró son un conjunt de roques que es troben aquestes cotes a la part sud de l’agulla de la Tempestat. Les roques són properes al camí que va des de la Palomera al Montgròs,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8002709984931609,41.59831341947258
Serrat del Faraó Occidental – roca 260,260,852,399594.0,4605766.0,Serrat situat entre el Faraó i l’agulla de l’Arítjol. És la roca més a ponent.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.795202401880438,41.59728764620619
Serrat del Faraó Occidental -roca 259,259,921,399870.0,4605766.0,Serrat situat entre el Faraó i l’agulla de l’Arítjol. És el punt més alta del serrat,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.7985134959821303,41.59732230098561
Torre de la canal Roja,s/n,856,400122.0,4605628.0,David Hita bateja aquesta roca amb aquest nom per l’aparença que té vista des de l’oest. Per l’altra banda la roca es fusiona amb la muntanya. Es troba a la part superior de la canal Roja.,Faraó,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-12-faro/,1.8015596667249707,41.59611112382102
Agulla de la Font de la Cadireta,237,1064,400610.0,4606281.0,Al costat mateix de la font de la Cadireta s'enlaira una gran agulla. La primera ascensió la feren Josep barberà i Vicenç Soto el 26 de juny de 1970.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.807305695382979,41.60205249667389
Agulla de l'Oblit,248b,1075,400313.0,4606192.0,Agulla situada a sota de la roca del collet de la Creu. S'identifica per un gran pi a l'inici d'una via d'escalada. David Hita destaca que aquesta agulla no sigui esmentada en el Montserrat Pam a Pam ni en el mapa d'en Semir,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8037572027780073,41.60121399614531
Boleta dels Plecs,299c,886,400547.0,4605730.0,"Seguint avall el torrent del Migdia, més enllà de l'indret dels Plecs, veiem a la dreta i damunt el torrent aquesta torca d'asoecte arrodonit.",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8066412711537574,41.597082709549646
El Globus,216a,1125,400423.0,4606272.0,Roca d'aspecte arrodonit situada entre la roca Plana dels Llamps i el Patufet.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.805063632896602,41.60194814865042
El Patufet,215,1.168,400452.0,4606329.0,"A la part sud d'una carena descendent dels Ecos, es troba aquesta roca.",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8054020954503225,41.60246506879671
La Cajoleta,299,906,400496.0,4605633.0,Es troba a la part oest de la Boleta dels Plecs i per damunt d'aquesta roca. Des del torrent del Migdia aquesta roca presenta una grandiosa paret sud i un gran balma.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8060455395843087,41.59620283817721
La Rampa de l'Esfinx,252,1.101,400323.0,4606058.0,"Curiosíssima roca que té l'aresta Bruc llarguíssima i es troba a l’esquerra i a sota del turó del Montgròs, fent coll amb l'agulla de l’Esfinx del Montgròs",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8038994632987584,41.60000853045709
La Salamandra,214,1.158,400552.0,4606290.0,És una roca de les més esveltes de la secció del Montgròs té una impressionant aresta Brucs que recorda la cua d’una salamandra. S'escalà per primera vegada l'any 1936 per Puig i Galofré.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8066083387432694,41.60212632262838
L'Esfinx del Montgròs,248,1.111,400352.0,4606084.0,És una roca situada a l'Oest del turó del Montgròs i que es destaca per la seva semblança a una esfinx.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.804243060816308,41.60024628868943
Pedestal de la Roca Plana dels Llamps,247,1125,400396.0,4606121.0,És un turo rocallós força arrodonit situat entre el Montgròs i la roca Plana dels Llamps,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8047647928915356,41.6005849758642
Plec de Llibre - Miniplec,223b,931,400535.0,4605883.0,Petit plec situat a la base del Plec de llibre inferior al damunt del torrent del Migdia.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8064719225587793,41.598459032361625
Plec de Llibre - Plec de l'Ignasi,221,1.037,400483.0,4605857.0,Continuant per la carena dels Plecs en direcció est i després del plec 220 s’arriba a la roca 221 identificada per David Hita com a Plec de l’Ignasi.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8058523967030882,41.598218414704625
Plec de Llibre - Plec d'en Ballart,220,1042,400471.0,4605861.0,Descendit una mica més per la carena dels Plecs després del Plec 219 s'arriba al plec 220 nomenat per David Hita com a Plec d’en Ballart.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.805707769411378,41.598252940476904
Plec de Llibre - Plec d'en Manolo,219,1.054,400461.0,4605877.0,"Aquest plec forma part de les curioses formacions rocoses adossades a la cara sud-oest del turó del Montgròs per damunt del torrent del Migdia. Són una sèrie d’esperons rocosos que segueixen un rigorós ordre que donen la impressió de ser els plecs d’un llibre gegantí. La primera roca, la més veïna del turó del Montgròs és la cota 218. David Hita l’ha anomenat Plec de la Martina.",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.805585143093555,41.59839577943378
Plec de Llibre - Plec d'en Martina,218,1.050,400441.0,4605897.0,Seguint la carena dels Plecs en direcció est es va a parar a un coll i tot seguir a la cota 219. David Hita denomina aquesta roca com Plec d’en Manolo.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8053418820030764,41.598573392876546
Plec de Llibre - Plec estret,222,1.035,400489.0,4605857.0,Dins del conjunt de les roques del Plec del Llibre a continuació de cota 221 i en direcció est hi ha la roca 222 nomenada per David Hita com a Plec estret.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8059243782628829,41.59821916242899
Plec de Llibre Inferior,223a,995,400519.0,4605869.0,És l’agulla més extrema i baixa del conjunt que formen el Plec del Llibre. Està tocant a la canal del Migdia. La primera ascensió la feren J.Vendrell i J. Trullols el 18 de maig de 1952.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8062822945183719,41.59833096446531
Plec de Llibre Superior,223,1.041,400497.0,4605854.0,"Al final de la carena de roques que formen el Plec del Llibre es troba l'altiva torre del Plec Superior que domina el torrent del Migdia. La primera ascensió es feu el 13 juliol de 1942 per Carles Balaguer, Pere Bosquets, L. Balaguer i J.Tarragó.",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8060208516845648,41.59819314330438
Plec del Montgròs - Plec del Mig,217b,1006,400598.0,4606119.0,Aquest plec forma part d'un conjunt rocósa la part inferior de l'entorn del Montgròs i cauen esglaonadament sobre el torrent del Migdia.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8071885928477482,41.600592137879495
Plec del Montgròs - Plec del Pi o Est,217c,988,400617.0,4606110.0,Aquest plec forma part d'un conjunt rocós a la part inferior de l'entorn del Montgròs i cauen esglaonadament sobre el torrent del Migdia.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8074180353155782,41.60051345490993
Plec del Montgròs - Plec Oest,217a,1025,400583.0,4606161.0,Aquest plec forma part d'un conjunt rocós a la part inferior de l'entorn del Montgròs i cauen esglaonadament sobre el torrent del Migdia. El Plec del Pi és el que presenta un caràcter més individualitzat,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.807001665335984,41.60096849462709
Roca de l'Amistat,248d,1084,400337.0,4606305.0,Roca solitària situada immediantament després del serradet dels Amics del Sol en direcció oest.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8040263504636096,41.602234594265084
Roca del collet de la Creu,248a,1122,400371.0,4606213.0,Roca situada molt a prop del camí que va del Montgròs al coll de les Comes. Està a prop de la creu de ferro que es troba a la cara oest de la roca Plana dels Llamps.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.804449565290451,41.60141034729447
Roca del Grau,238,970,400630.0,4606273.0,"És la primera punta d’una cadena rocosa que neix al torrent del Migdia i acaba en la Salamandra. Quan al camí que va de la Font de la Cadireta al Montgròs passa per una bretxa, juts en aquest indret, la roca del Grau queda damunt a l’esquerra",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.80754697474791,41.60198294335318
Roca d'en Farrey,s/n,916,400476.0,4605661.0,Agulla al costat nord de la Roca de la Cajoleta,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.805800959939306,41.59645249552411
Roca Plana dels Llamps,247-216,1.164,400401.0,4606208.0,"És tracta d'una roca d'una gran esveltesa per tots els costats. Té una paret sud-est realment impressionant per raó de la gran quantitat de balmes que presenta. Anys enrere fou anomenada Gran Fatxa i avui se la coneix també pel Cap del Montgròs. Josep Barberà considera que ha de prevaldre el nom de roca Plana dels Llamps perquè és més antic. És uns dels monòlits de referència i un dels més antics escalats a Montserrat. La seva primera ascensió data de 1924. Rep el seu nom perquè  la seva important cara est, tota vertical, està plena d’enormes fissures com si haguessin estat fetes pels impactes dels llamps.",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8048103216092422,41.60136906343426
Roca Veïna a la dreta de la Salamandra,236,1.085,400595.0,4606270.0,Aquesta roca es troba a la dreta de la roca de la Salamandra i a la carena crestejada que va del torrent del Migdia a l'esmentada roca de la Salamandra. Josep Barberà i Vicenç Soto la pujaren per primera vegada el 26 de juny de 1970.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8071275553162,41.60195157058554
Roca Veina de l'esquerra de la Salamandra,213,1.141,400540.0,4606304.0,Està per sota de la Salamandra en la cara oest d'aquesta. La primera ascensió la feren el 24 de juny Vicenç Soto i Josep barberà el 24 de juny de 1970.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.806462043423006,41.602250902571555
Serradet dels Amics del Sol,248c,1096,400355.0,4606314.0,És un petit serrat que neix a prop de l'extrem sud del serrat del Patufet i progressa vers l'Oest amb quatre puntes rocoses ben identificades.,Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.804240811943704,41.602317888859396
Turó del Montgròs,217,1.133,400424.0,4606053.0,"Enorme turó, d'aparença semblant a un gran massís, situat al bell mig de la muntanya de Montserrat. El cim del turó és molt planer i de grans dimensions. Com diu David Hita aquest cim convida al descans i la contemplació. El Montgròs, per la seva situació i alçària domina pràcticament tota la muntanya. Des del cim el panorama és realment majestuós. L’ascensió normal al cim la feu un grup de persones l’any 1880 sota la direcció de Cèsar August Torras.",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.8051120165641306,41.599976105496175
Paret de Migdia,724,1.065,400503.0,4606426.0,"Notable i impressionant paret situada entre la Salamandra i la canal dels Micos. En aquesta paret existeix la mítica via Interlaken oberta per Fermín de Martín, Jordi Crespo i J. Noguera. En algunes referències posteriors a les primeres citacions se l'esmenta com a Paret del Migdia.",Montgròs,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiii-montgros-2/,1.805997873810921,41.603344943209265
Agulla del Pas dels Micos,288,1.089,400595.0,4606470.0,"Aquesta agulla està batejada amb el nom de la canal on es troba situada. Es precisament per damunt del Pas dels Micos on es mostra més esvelta, doncs s’alça uns 10 metres de cara extraplomada. En canvi, per la cara sud té més alçada entre la base i la part més alta.",Ecos,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiv-ecos/,1.8070943799299197,41.60375263786322
Agulla Lluis Estasen,207,1.209,400446.0,4606689.0,Agulla dedicada a un dels homes que més destacà en els inicis de l’escalada a Catalunya. La primera ascensió de l’aresta Bruc la feren Lluís Estasen i Jofre Vila l’any 1927.,Ecos,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiv-ecos/,1.805270300268932,41.60570623894603
Cap del Camell,206,1.186,400621.0,4606683.0,Situada al nord de la Gepa. Junt amb aquesta formen l’anomenat Camell dels Ecos.,Ecos,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiv-ecos/,1.8073710009621846,41.605674010877216
Cota 288,287,1.100,400602.0,4606459.0,Aquesta cota es troba enganxada sota l’agulla del Pas del Mico,Ecos,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiv-ecos/,1.8071801902262115,41.603654450702685
Eco Central,204,1.209,400488.0,4606556.0,"Aquest cim, juntament amb el que està situat al seu costat de ponent formen una parella de similars característiques. En Josep barberà només la identifica com a cota 246",Ecos,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiv-ecos/,1.8057963172879319,41.604513766696606
Eco del Mig,203,1.220,400549.0,4606603.0,"És l’elevació menys individualitzada de totes les cotes dels Ecos. En Josep Barberà la identifica només com a cota 202, mentre que David Hita la denomina Eco del Mig. La primera ascensió la fe Lluís Estasen i Joan Giménez el 14 de maig de 1922",Ecos,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiv-ecos/,1.8065204004881774,41.60494461833129
Eco d’en Nubiola,246,1.180,400501.0,4606541.0,David Hita considera aquesta roca com la bessona a la Miranda dels Ecosdoncs també presenta una estilitzada aresta cap al sud. En Josep barberà només la identifica com a cota 204,Ecos,Sant Jeroni,https://totmontserrat.cat/muntanya/agulles/seccio-xiv-ecos/,1.8059547832001723,41.60438030703265
